센서,온도,습도,베터리,업데이트 시간
내부 좌측-1번-무위사,14.0,55.0,100.0,2022-03-16 00:10:23.668721
내부 좌측-1번-무위사,14.0,55.0,100.0,2022-03-16 00:00:24.684017
내부 좌측-1번-무위사,14.0,55.0,100.0,2022-03-15 23:50:15.465983
내부 좌측-1번-무위사,14.0,55.0,100.0,2022-03-15 23:40:23.427537
내부 좌측-1번-무위사,14.0,55.0,100.0,2022-03-15 23:30:24.886750
내부 좌측-1번-무위사,14.0,55.0,100.0,2022-03-15 23:20:22.191736
내부 좌측-1번-무위사,14.0,55.0,100.0,2022-03-15 23:10:22.262050
내부 좌측-1번-무위사,14.0,55.0,100.0,2022-03-15 23:00:25.472201
내부 좌측-1번-무위사,14.0,55.0,100.0,2022-03-15 22:50:17.858783
내부 좌측-1번-무위사,15.0,55.0,100.0,2022-03-15 22:40:19.636608
내부 좌측-1번-무위사,15.0,55.0,100.0,2022-03-15 22:30:13.474864
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 21:10:19.076738
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 21:00:23.380201
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 20:50:15.219803
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 20:40:17.559955
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 20:30:22.136713
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 20:20:17.557517
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 20:10:18.250522
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 20:00:24.296495
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 19:50:15.312688
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 19:40:18.357145
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 19:30:20.569611
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 19:20:22.602743
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 19:12:42.372157
내부 좌측-1번-무위사,16.0,56.0,100.0,2022-03-15 19:01:19.810698
내부 좌측-1번-무위사,15.0,58.0,100.0,2022-03-15 18:20:18.495809
내부 좌측-1번-무위사,15.0,58.0,100.0,2022-03-15 18:10:20.220983
내부 좌측-1번-무위사,15.0,58.0,100.0,2022-03-15 18:00:22.724010
내부 좌측-1번-무위사,15.0,58.0,100.0,2022-03-15 17:50:18.373043
내부 좌측-1번-무위사,15.0,58.0,100.0,2022-03-15 17:40:19.777874
내부 좌측-1번-무위사,15.0,58.0,100.0,2022-03-15 17:30:20.311349
내부 좌측-1번-무위사,15.0,58.0,100.0,2022-03-15 17:20:26.879163
내부 좌측-1번-무위사,14.0,58.0,100.0,2022-03-15 17:10:20.059119
내부 좌측-1번-무위사,14.0,58.0,100.0,2022-03-15 17:00:17.995390
내부 좌측-1번-무위사,14.0,58.0,100.0,2022-03-15 16:50:15.293402
내부 좌측-1번-무위사,14.0,58.0,100.0,2022-03-15 16:40:14.863245
내부 좌측-1번-무위사,14.0,58.0,100.0,2022-03-15 16:30:14.418181
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 16:20:15.441416
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 16:10:14.915773
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 16:00:17.953199
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 15:50:18.403745
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 15:40:14.892549
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 15:30:21.809524
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 15:20:20.510202
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 15:10:17.423314
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 15:00:21.618485
내부 좌측-1번-무위사,13.0,58.0,100.0,2022-03-15 14:50:15.313686
내부 좌측-1번-무위사,12.0,58.0,100.0,2022-03-15 14:40:21.071625
내부 좌측-1번-무위사,12.0,58.0,100.0,2022-03-15 14:30:20.323063
내부 좌측-1번-무위사,12.0,58.0,100.0,2022-03-15 14:20:18.332636
내부 좌측-1번-무위사,12.0,58.0,100.0,2022-03-15 14:10:15.620419
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 14:00:15.500479
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 13:50:14.032866
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 13:40:20.390317
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 13:30:23.746296
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 13:20:23.072955
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 13:10:20.028468
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 13:00:24.371392
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 12:50:15.081240
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 12:40:14.793016
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 12:30:21.186895
내부 좌측-1번-무위사,11.0,61.0,100.0,2022-03-15 12:20:25.864371
내부 좌측-1번-무위사,10.0,64.0,100.0,2022-03-15 12:10:18.687811
내부 좌측-1번-무위사,10.0,64.0,100.0,2022-03-15 12:00:24.482429
내부 좌측-1번-무위사,10.0,64.0,100.0,2022-03-15 11:50:18.154195
내부 좌측-1번-무위사,10.0,64.0,100.0,2022-03-15 11:40:23.761284
내부 좌측-1번-무위사,10.0,64.0,100.0,2022-03-15 11:30:18.467654
내부 좌측-1번-무위사,10.0,64.0,100.0,2022-03-15 11:20:15.451153
내부 좌측-1번-무위사,9.0,63.0,100.0,2022-03-15 11:10:22.741130
내부 좌측-1번-무위사,9.0,63.0,100.0,2022-03-15 11:00:23.637839
내부 좌측-1번-무위사,9.0,63.0,100.0,2022-03-15 10:50:23.109803
내부 좌측-1번-무위사,9.0,63.0,100.0,2022-03-15 10:40:20.062380
내부 좌측-1번-무위사,9.0,63.0,100.0,2022-03-15 10:30:23.729073
내부 좌측-1번-무위사,9.0,63.0,100.0,2022-03-15 10:20:24.924075
내부 좌측-1번-무위사,9.0,63.0,100.0,2022-03-15 10:10:24.267677
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 10:00:21.666119
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 09:50:18.335802
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 09:40:17.314550
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 09:30:20.514674
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 09:20:14.660111
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 09:10:21.861082
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 09:00:24.711407
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 08:50:22.950826
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 08:40:24.187980
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 08:30:18.923490
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 08:20:18.966921
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 08:10:20.806894
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 08:00:24.139508
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 07:50:18.345119
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 07:40:15.296030
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 07:30:21.894991
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 07:20:17.809219
내부 좌측-1번-무위사,8.0,62.0,100.0,2022-03-15 07:10:20.543544
내부 좌측-1번-무위사,8.0,59.0,100.0,2022-03-15 07:00:26.202997
내부 좌측-1번-무위사,8.0,59.0,100.0,2022-03-15 06:50:15.428824
내부 좌측-1번-무위사,8.0,59.0,100.0,2022-03-15 06:40:23.127176
내부 좌측-1번-무위사,8.0,59.0,100.0,2022-03-15 06:30:23.615519
내부 좌측-1번-무위사,8.0,59.0,100.0,2022-03-15 06:20:21.071617
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 06:10:16.113212
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 06:00:21.537420
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 05:50:24.495290
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 05:40:15.543476
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 05:30:25.383854
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 05:20:22.790408
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 05:10:22.058377
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 05:00:24.951936
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 04:50:21.987191
내부 좌측-1번-무위사,9.0,60.0,100.0,2022-03-15 04:40:18.196758
내부 좌측-1번-무위사,10.0,59.0,100.0,2022-03-15 04:30:23.060464
내부 좌측-1번-무위사,10.0,59.0,100.0,2022-03-15 04:20:21.377868
내부 좌측-1번-무위사,10.0,59.0,100.0,2022-03-15 04:10:23.072855
내부 좌측-1번-무위사,10.0,59.0,100.0,2022-03-15 04:00:16.061212
내부 좌측-1번-무위사,10.0,59.0,100.0,2022-03-15 03:50:14.958241
내부 좌측-1번-무위사,10.0,59.0,100.0,2022-03-15 03:40:20.542632
내부 좌측-1번-무위사,10.0,59.0,100.0,2022-03-15 03:30:23.956498
내부 좌측-1번-무위사,10.0,58.0,100.0,2022-03-15 03:20:20.354444
내부 좌측-1번-무위사,10.0,58.0,100.0,2022-03-15 03:10:22.365602
내부 좌측-1번-무위사,10.0,58.0,100.0,2022-03-15 03:00:24.363725
내부 좌측-1번-무위사,10.0,58.0,100.0,2022-03-15 02:50:15.294764
내부 좌측-1번-무위사,10.0,58.0,100.0,2022-03-15 02:40:18.395993
내부 좌측-1번-무위사,10.0,58.0,100.0,2022-03-15 02:30:18.283139
내부 좌측-1번-무위사,10.0,58.0,100.0,2022-03-15 02:20:15.657963
내부 좌측-1번-무위사,10.0,58.0,100.0,2022-03-15 02:10:22.607619
내부 좌측-1번-무위사,11.0,59.0,100.0,2022-03-15 02:00:17.991746
내부 좌측-1번-무위사,11.0,59.0,100.0,2022-03-15 01:50:15.523268
내부 좌측-1번-무위사,11.0,59.0,100.0,2022-03-15 01:40:15.305528
내부 좌측-1번-무위사,11.0,59.0,100.0,2022-03-15 01:30:18.180134
내부 좌측-1번-무위사,11.0,59.0,100.0,2022-03-15 01:20:18.658851
내부 좌측-1번-무위사,11.0,59.0,100.0,2022-03-15 01:10:20.179284
내부 좌측-1번-무위사,12.0,59.0,100.0,2022-03-15 01:00:22.555192
내부 좌측-1번-무위사,12.0,59.0,100.0,2022-03-15 00:50:15.410351
내부 좌측-1번-무위사,12.0,59.0,100.0,2022-03-15 00:40:17.431084
내부 좌측-1번-무위사,12.0,59.0,100.0,2022-03-15 00:30:21.691573
내부 좌측-1번-무위사,12.0,59.0,100.0,2022-03-15 00:20:16.187122
내부 좌측-1번-무위사,12.0,59.0,100.0,2022-03-15 00:10:20.336901
내부 좌측-1번-무위사,12.0,59.0,100.0,2022-03-15 00:00:20.681259
내부 좌측-1번-무위사,12.0,60.0,100.0,2022-03-14 23:50:23.009041
내부 좌측-1번-무위사,12.0,60.0,100.0,2022-03-14 23:40:13.979678
내부 좌측-1번-무위사,12.0,60.0,100.0,2022-03-14 23:30:18.591988
내부 좌측-1번-무위사,12.0,60.0,100.0,2022-03-14 23:20:15.516860
내부 좌측-1번-무위사,12.0,60.0,100.0,2022-03-14 23:10:18.195793
내부 좌측-1번-무위사,13.0,59.0,100.0,2022-03-14 23:00:23.964524
내부 좌측-1번-무위사,13.0,59.0,100.0,2022-03-14 22:50:19.536375
내부 좌측-1번-무위사,13.0,59.0,100.0,2022-03-14 22:40:16.606064
내부 좌측-1번-무위사,13.0,59.0,100.0,2022-03-14 22:30:23.796963
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 22:20:23.429401
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 22:10:15.421289
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 22:00:20.675379
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 21:50:15.508858
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 21:40:15.536626
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 21:30:22.565882
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 21:20:14.939891
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 21:10:15.501661
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 21:00:22.292739
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 20:50:20.603282
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 20:40:15.121733
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 20:30:22.488938
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 20:20:16.344642
내부 좌측-1번-무위사,14.0,61.0,100.0,2022-03-14 20:10:14.846409
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 20:00:19.989555
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 19:50:17.511324
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 19:40:15.095141
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 19:30:22.230750
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 19:20:14.461615
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 19:10:21.346142
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 19:00:23.185087
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 18:50:14.644331
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 18:40:14.796156
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 18:30:22.976641
내부 좌측-1번-무위사,15.0,64.0,100.0,2022-03-14 18:20:22.136477
내부 좌측-1번-무위사,16.0,68.0,100.0,2022-03-14 18:10:15.573255
내부 좌측-1번-무위사,16.0,68.0,100.0,2022-03-14 17:40:14.103814
내부 좌측-1번-무위사,16.0,68.0,100.0,2022-03-14 17:10:14.926517
내부 좌측-1번-무위사,16.0,68.0,100.0,2022-03-14 17:00:23.014980
내부 좌측-1번-무위사,16.0,68.0,100.0,2022-03-14 16:40:21.244192
내부 좌측-1번-무위사,16.0,68.0,100.0,2022-03-14 16:30:22.294740
내부 좌측-1번-무위사,16.0,68.0,100.0,2022-03-14 16:20:18.292199
내부 좌측-1번-무위사,16.0,68.0,100.0,2022-03-14 16:10:17.654643
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 16:00:14.039791
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 15:50:15.521981
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 15:40:22.743224
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 15:30:20.329189
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 15:20:14.852197
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 15:10:15.582919
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 15:00:14.777093
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 14:50:15.479144
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 14:40:14.897933
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 14:30:22.895798
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 14:20:22.294062
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 14:10:15.441523
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 14:00:19.475939
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 13:50:15.332956
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 13:40:18.617377
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 13:30:15.583330
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 13:20:15.311632
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 13:10:25.560483
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 13:00:26.746050
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 12:50:18.356375
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 12:40:18.643565
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 12:30:24.365908
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 12:10:17.554013
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 12:00:26.434710
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 11:50:23.051207
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 11:40:22.077273
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 11:30:22.303964
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 11:20:18.773377
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 11:10:23.797809
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 11:00:23.556318
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 10:50:15.505247
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 10:30:23.789947
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 10:20:18.906035
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 10:10:24.279615
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 09:50:22.258079
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 09:40:22.029141
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 09:30:24.193728
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 09:20:18.052203
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 09:10:18.534525
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 09:00:24.985645
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 08:50:20.158292
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 08:40:23.548919
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 08:30:23.917426
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 08:20:19.184505
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 08:10:22.691226
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 08:00:26.637601
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 07:50:17.919309
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 07:40:24.402419
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 07:30:21.993093
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 07:20:21.570906
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 07:10:18.467511
내부 좌측-1번-무위사,16.0,64.0,100.0,2022-03-14 06:50:18.143603
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 06:40:15.113879
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 06:30:17.536431
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 06:20:22.037916
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 06:10:23.682297
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 06:00:20.016255
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 05:50:14.719987
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 05:40:18.543252
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 05:30:17.978947
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 05:20:15.286262
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 05:10:17.748977
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 05:00:22.472816
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 04:50:15.545510
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 04:40:15.676133
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 04:30:14.831729
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 04:20:15.633369
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 04:10:14.051093
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 04:00:20.433075
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 03:50:20.080811
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 03:40:17.858450
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 03:30:20.275151
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 03:20:15.581347
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 03:10:14.503392
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 03:00:19.693590
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 02:50:14.075101
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 02:40:17.731446
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 02:30:19.267532
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 02:20:15.052333
내부 좌측-1번-무위사,17.0,63.0,100.0,2022-03-14 02:10:14.914906
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 02:00:18.047690
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 01:50:18.109306
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 01:40:15.078389
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 01:30:20.247936
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 01:20:14.964662
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 01:10:14.657473
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 01:00:25.923894
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 00:50:22.162986
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 00:40:18.745719
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 00:30:23.939145
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 00:20:21.952999
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 00:10:15.390918
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-14 00:00:20.703784
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-13 23:50:18.925179
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-13 23:40:21.652315
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-13 23:30:24.272479
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-13 23:20:17.864992
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-13 23:10:14.705902
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-13 22:50:20.043094
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-13 22:40:15.399368
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-13 22:30:21.215811
내부 좌측-1번-무위사,17.0,62.0,100.0,2022-03-13 22:20:17.546745
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 22:10:16.493229
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 22:00:21.034325
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 21:50:24.835278
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 21:40:14.452903
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 21:30:13.627030
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 21:20:15.476676
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 21:10:15.413116
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 21:00:21.237526
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 20:50:15.019996
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 20:40:14.266094
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 20:30:17.725346
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 20:20:18.716365
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 20:10:18.330582
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 20:00:23.496839
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 19:50:14.825112
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 19:40:18.562642
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 19:30:29.437400
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 19:20:17.763007
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 19:10:13.798954
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 19:00:20.645671
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 18:50:24.057193
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 18:40:18.519361
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 18:30:21.917836
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 18:20:23.175482
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 18:10:18.016340
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 18:00:18.847654
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 17:50:18.753844
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 17:40:15.198051
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 17:30:22.366475
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 17:20:20.774686
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 17:10:15.519672
내부 좌측-1번-무위사,18.0,66.0,100.0,2022-03-13 17:00:23.426948
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 16:50:19.126192
내부 좌측-1번-무위사,18.0,65.0,100.0,2022-03-13 16:40:23.827518
내부 좌측-1번-무위사,18.0,65.0,100.0,2022-03-13 16:30:21.412765
내부 좌측-1번-무위사,18.0,65.0,100.0,2022-03-13 16:20:19.226908
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 16:10:21.968223
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 16:00:18.030962
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 15:50:17.998885
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 15:40:17.757664
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 15:30:21.701800
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 15:20:21.852643
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 15:10:18.372998
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 15:00:26.899353
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 14:50:18.444632
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 14:40:22.686812
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 14:30:22.843691
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 14:20:25.565330
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 14:10:19.921166
내부 좌측-1번-무위사,19.0,62.0,100.0,2022-03-13 14:00:22.637923
내부 좌측-1번-무위사,18.0,65.0,100.0,2022-03-13 13:50:21.943583
내부 좌측-1번-무위사,18.0,62.0,100.0,2022-03-13 13:30:23.650065
