,temperature,humidity,Unnamed: 0,ta,rn,ws,wd,hm
2021-07-26 00:00:00,29.0,63.0,13599.0,26.9,0.0,3.0,90.0,73.0
2021-07-26 01:00:00,29.0,63.0,13600.0,26.8,0.0,3.5,90.0,74.0
2021-07-26 02:00:00,29.0,63.0,13601.0,26.6,0.0,3.5,90.0,73.0
2021-07-26 03:00:00,29.0,63.0,13602.0,26.5,0.0,2.9,90.0,75.0
2021-07-26 04:00:00,27.0,69.5,13603.0,26.5,0.0,3.5,90.0,76.0
2021-07-26 05:00:00,25.0,76.0,13604.0,26.3,0.0,3.2,90.0,77.0
2021-07-26 06:00:00,25.0,79.3,13605.0,26.1,0.0,2.6,70.0,79.0
2021-07-26 07:00:00,25.7,79.3,13606.0,26.6,0.0,3.7,90.0,80.0
2021-07-26 08:00:00,26.0,75.7,13607.0,27.3,0.0,2.9,90.0,73.0
2021-07-26 09:00:00,26.2,75.0,13608.0,27.7,0.0,2.4,90.0,73.0
2021-07-26 10:00:00,27.7,72.3,13609.0,29.0,0.0,3.3,90.0,68.0
2021-07-26 11:00:00,29.3,64.7,13610.0,30.6,0.0,4.2,90.0,62.0
2021-07-26 12:00:00,30.2,62.3,13611.0,31.0,0.0,4.2,110.0,59.0
2021-07-26 13:00:00,31.0,59.0,13612.0,31.8,0.0,4.3,90.0,55.0
2021-07-26 14:00:00,31.5,55.5,13613.0,32.1,0.0,3.8,90.0,52.0
2021-07-26 15:00:00,31.3,55.3,13614.0,31.7,0.0,4.5,110.0,54.0
2021-07-26 16:00:00,31.0,56.5,13615.0,31.4,0.0,3.7,110.0,56.0
2021-07-26 17:00:00,30.2,59.8,13616.0,30.9,0.0,3.6,110.0,60.0
2021-07-26 18:00:00,29.7,63.0,13617.0,29.6,0.0,2.4,110.0,66.0
2021-07-26 19:00:00,28.5,67.5,13618.0,28.5,0.0,1.4,90.0,72.0
2021-07-26 20:00:00,28.0,71.0,13619.0,27.0,0.0,1.5,70.0,78.0
2021-07-26 21:00:00,28.0,71.0,13620.0,26.5,0.0,2.1,70.0,77.0
2021-07-26 22:00:00,28.0,71.0,13621.0,26.1,0.0,1.9,70.0,79.0
2021-07-26 23:00:00,28.0,71.0,13622.0,25.7,0.0,0.6,20.0,79.0
2021-07-27 00:00:00,28.0,71.0,13623.0,24.6,0.0,1.2,50.0,82.0
2021-07-27 01:00:00,28.0,71.0,13624.0,24.5,0.0,1.3,50.0,82.0
2021-07-27 02:00:00,28.0,71.0,13625.0,24.2,0.0,1.5,50.0,85.0
2021-07-27 03:00:00,28.0,71.0,13626.0,23.7,0.0,0.9,20.0,87.0
2021-07-27 04:00:00,27.3,72.3,13627.0,24.3,0.0,0.6,70.0,86.0
2021-07-27 05:00:00,24.0,79.0,13628.0,24.3,0.0,1.4,70.0,85.0
2021-07-27 06:00:00,24.0,79.7,13629.0,24.9,0.0,1.7,70.0,83.0
2021-07-27 07:00:00,24.2,81.5,13630.0,25.8,0.0,1.4,70.0,78.0
2021-07-27 08:00:00,26.3,76.7,13631.0,26.7,0.0,2.0,160.0,75.0
2021-07-27 09:00:00,28.0,69.0,13632.0,29.0,0.0,3.5,90.0,65.0
2021-07-27 10:00:00,29.7,61.8,13633.0,29.9,0.0,3.2,70.0,63.0
2021-07-27 11:00:00,30.7,59.5,13634.0,31.1,0.0,2.9,70.0,59.0
2021-07-27 12:00:00,31.2,58.7,13635.0,31.9,0.0,3.4,90.0,56.0
2021-07-27 13:00:00,32.0,56.0,13636.0,32.2,0.0,3.4,90.0,55.0
2021-07-27 14:00:00,32.0,55.7,13637.0,32.7,0.0,3.7,110.0,55.0
2021-07-27 15:00:00,32.3,55.0,13638.0,32.3,0.0,3.5,110.0,56.0
2021-07-27 16:00:00,32.0,55.0,13639.0,31.6,0.0,3.5,90.0,57.0
2021-07-27 17:00:00,31.2,55.8,13640.0,31.6,0.0,3.3,110.0,59.0
2021-07-27 18:00:00,30.2,57.7,13641.0,31.2,0.0,2.8,90.0,61.0
2021-07-27 19:00:00,30.0,58.0,13642.0,29.3,0.0,1.6,140.0,66.0
2021-07-27 20:00:00,30.0,58.0,13643.0,28.0,0.0,0.9,70.0,71.0
2021-07-27 21:00:00,30.0,58.0,13644.0,26.1,0.0,1.0,20.0,81.0
2021-07-27 22:00:00,30.0,58.0,13645.0,26.0,0.0,0.5,360.0,83.0
2021-07-27 23:00:00,30.0,58.0,13646.0,25.9,0.0,1.4,70.0,84.0
2021-07-28 00:00:00,30.0,58.0,13647.0,24.7,0.0,1.0,20.0,89.0
2021-07-28 01:00:00,30.0,58.0,13648.0,24.4,0.0,0.2,0.0,90.0
2021-07-28 02:00:00,30.0,58.0,13649.0,23.8,0.0,0.7,70.0,93.0
2021-07-28 03:00:00,30.0,58.0,13650.0,23.6,0.0,0.0,0.0,95.0
2021-07-28 04:00:00,30.0,58.0,13651.0,23.4,0.0,0.4,0.0,95.0
2021-07-28 05:00:00,25.0,80.0,13652.0,23.0,0.0,0.0,0.0,96.0
2021-07-28 06:00:00,25.0,80.0,13653.0,22.9,0.0,0.0,0.0,96.0
2021-07-28 07:00:00,25.2,80.2,13654.0,24.2,0.0,0.4,0.0,92.0
2021-07-28 08:00:00,26.7,79.7,13655.0,26.4,0.0,1.2,50.0,84.0
2021-07-28 09:00:00,27.8,71.5,13656.0,28.9,0.0,2.1,90.0,70.0
2021-07-28 10:00:00,29.8,68.0,13657.0,30.3,0.0,2.7,70.0,62.0
2021-07-28 11:00:00,31.0,62.0,13658.0,31.2,0.0,3.3,90.0,54.0
2021-07-28 12:00:00,31.8,59.5,13659.0,32.2,0.0,3.0,110.0,55.0
2021-07-28 13:00:00,32.2,55.8,13660.0,32.7,0.0,3.0,110.0,55.0
2021-07-28 14:00:00,33.0,56.0,13661.0,33.3,0.0,2.9,110.0,53.0
2021-07-28 15:00:00,33.0,56.0,13662.0,32.8,0.0,2.4,90.0,56.0
2021-07-28 16:00:00,32.3,56.7,13663.0,32.8,0.0,3.0,110.0,56.0
2021-07-28 17:00:00,31.0,59.3,13664.0,31.4,0.0,2.4,140.0,59.0
2021-07-28 18:00:00,30.2,63.8,13665.0,31.0,0.0,1.7,180.0,59.0
2021-07-28 19:00:00,29.7,66.0,13666.0,29.2,0.0,1.3,180.0,66.0
2021-07-28 20:00:00,29.0,68.0,13667.0,27.6,0.0,0.2,0.0,75.0
2021-07-28 21:00:00,29.0,68.0,13668.0,25.7,0.0,1.3,50.0,83.0
2021-07-28 22:00:00,29.0,68.0,13669.0,25.6,0.0,0.0,0.0,84.0
2021-07-28 23:00:00,29.0,68.0,13670.0,24.7,0.0,1.1,110.0,89.0
2021-07-29 00:00:00,29.0,68.0,13671.0,24.6,0.0,0.5,90.0,91.0
2021-07-29 01:00:00,29.0,68.0,13672.0,24.3,0.0,0.6,110.0,93.0
2021-07-29 02:00:00,29.0,68.0,13673.0,24.1,0.0,0.1,0.0,94.0
2021-07-29 03:00:00,29.0,68.0,13674.0,23.8,0.0,0.6,50.0,95.0
2021-07-29 04:00:00,29.0,68.0,13675.0,23.5,0.0,0.0,0.0,96.0
2021-07-29 05:00:00,26.3,75.3,13676.0,23.4,0.0,0.2,0.0,97.0
2021-07-29 06:00:00,25.0,81.0,13677.0,23.4,0.0,0.6,90.0,96.0
2021-07-29 07:00:00,25.3,83.0,13678.0,24.6,0.0,0.3,0.0,93.0
2021-07-29 08:00:00,26.7,80.0,13679.0,27.2,0.0,1.6,70.0,82.0
2021-07-29 09:00:00,28.0,73.7,13680.0,29.2,0.0,1.7,90.0,72.0
2021-07-29 10:00:00,29.0,69.0,13681.0,29.8,0.0,2.2,90.0,69.0
2021-07-29 11:00:00,30.7,65.0,13682.0,30.6,0.0,1.8,110.0,65.0
2021-07-29 12:00:00,31.0,63.0,13683.0,30.9,0.0,2.6,160.0,65.0
2021-07-29 13:00:00,31.0,62.3,13684.0,31.5,0.0,2.8,110.0,60.0
2021-07-29 14:00:00,32.0,58.0,13685.0,31.8,0.0,2.8,200.0,61.0
2021-07-29 15:00:00,32.0,58.0,13686.0,31.8,0.0,2.0,200.0,59.0
2021-07-29 16:00:00,31.2,59.7,13687.0,32.3,0.0,2.0,200.0,58.0
2021-07-29 17:00:00,30.0,61.0,13688.0,30.9,0.0,1.9,200.0,60.0
2021-07-29 18:00:00,30.0,61.0,13689.0,29.5,0.0,2.9,140.0,60.0
2021-07-29 19:00:00,29.3,63.0,13690.0,28.4,0.0,1.1,90.0,66.0
2021-07-29 20:00:00,29.0,64.0,13691.0,26.0,0.0,0.7,20.0,75.0
2021-07-29 21:00:00,29.0,64.0,13692.0,25.1,0.0,0.4,0.0,80.0
2021-07-29 22:00:00,29.0,64.0,13693.0,24.7,0.0,0.4,0.0,80.0
2021-07-29 23:00:00,29.0,64.0,13694.0,23.7,0.0,0.4,0.0,85.0
2021-07-30 00:00:00,29.0,64.0,13695.0,22.8,0.0,0.8,20.0,90.0
2021-07-30 01:00:00,29.0,64.0,13696.0,22.8,0.0,0.0,0.0,91.0
2021-07-30 02:00:00,29.0,64.0,13697.0,22.2,0.0,0.2,0.0,93.0
2021-07-30 03:00:00,29.0,64.0,13698.0,22.0,0.0,0.8,90.0,94.0
2021-07-30 04:00:00,29.0,64.0,13699.0,22.0,0.0,0.3,0.0,95.0
2021-07-30 05:00:00,26.5,71.5,13700.0,21.9,0.0,0.0,0.0,95.0
2021-07-30 06:00:00,24.0,79.0,13701.0,21.6,0.0,0.1,0.0,97.0
2021-07-30 07:00:00,24.5,81.0,13702.0,23.1,0.0,0.2,0.0,91.0
2021-07-30 08:00:00,26.0,79.3,13703.0,25.9,0.0,0.6,180.0,85.0
2021-07-30 09:00:00,27.7,72.7,13704.0,27.6,0.0,1.2,250.0,75.0
2021-07-30 10:00:00,28.2,70.5,13705.0,29.3,0.0,1.5,110.0,71.0
2021-07-30 11:00:00,29.5,70.0,13706.0,30.6,0.0,1.7,200.0,68.0
2021-07-30 12:00:00,30.0,69.0,13707.0,31.8,0.0,2.3,180.0,66.0
2021-07-30 13:00:00,30.0,66.3,13708.0,30.7,0.0,2.2,200.0,67.0
2021-07-30 14:00:00,30.0,65.0,13709.0,30.7,0.0,2.0,140.0,64.0
2021-07-30 15:00:00,30.0,65.0,13710.0,30.4,0.0,2.5,110.0,61.0
2021-07-30 16:00:00,29.2,69.5,13711.0,29.1,0.0,2.4,140.0,74.0
2021-07-30 17:00:00,28.0,77.7,13712.0,28.5,0.0,1.6,160.0,79.0
2021-07-30 18:00:00,28.0,79.0,13713.0,27.9,0.0,1.7,160.0,82.0
2021-07-30 19:00:00,27.0,83.0,13714.0,28.1,0.0,1.4,110.0,81.0
2021-07-30 20:00:00,27.0,83.0,13715.0,27.7,0.0,1.3,90.0,85.0
2021-07-30 21:00:00,27.0,83.0,13716.0,27.7,0.0,0.7,90.0,86.0
2021-07-30 22:00:00,27.0,83.0,13717.0,27.5,0.0,0.6,90.0,88.0
2021-07-30 23:00:00,27.0,83.0,13718.0,27.2,0.0,0.8,90.0,90.0
2021-07-31 00:00:00,27.0,83.0,13719.0,27.0,0.0,0.5,70.0,93.0
2021-07-31 01:00:00,27.0,83.0,13720.0,25.9,15.9,1.6,230.0,99.0
2021-07-31 02:00:00,27.0,83.0,13721.0,25.8,19.7,0.3,0.0,99.0
2021-07-31 03:00:00,27.0,83.0,13722.0,26.0,0.0,0.6,290.0,98.0
2021-07-31 04:00:00,27.0,83.0,13723.0,26.0,0.9,0.2,0.0,99.0
2021-07-31 05:00:00,26.8,83.3,13724.0,25.9,0.0,0.1,0.0,99.0
2021-07-31 06:00:00,26.0,85.0,13725.0,25.9,0.0,0.1,0.0,99.0
2021-07-31 07:00:00,26.0,85.0,13726.0,26.0,0.0,0.2,0.0,99.0
2021-07-31 08:00:00,26.0,85.0,13727.0,26.6,0.0,0.5,90.0,98.0
2021-07-31 09:00:00,27.3,85.7,13728.0,28.9,0.0,0.9,90.0,85.0
2021-07-31 10:00:00,28.3,82.0,13729.0,30.1,0.0,1.3,140.0,75.0
2021-07-31 11:00:00,30.3,72.8,13730.0,31.0,0.0,1.7,230.0,71.0
2021-07-31 12:00:00,31.0,68.7,13731.0,31.5,0.0,1.8,200.0,70.0
2021-07-31 13:00:00,31.7,65.7,13732.0,32.8,0.0,1.8,180.0,65.0
2021-07-31 14:00:00,32.0,65.7,13733.0,31.5,0.0,1.9,200.0,66.0
2021-07-31 15:00:00,32.0,67.2,13734.0,31.1,0.0,2.2,200.0,68.0
2021-07-31 16:00:00,32.0,66.8,13735.0,30.8,0.3,1.2,200.0,77.0
2021-07-31 17:00:00,31.8,66.7,13736.0,31.5,0.0,2.0,180.0,78.0
2021-07-31 18:00:00,30.7,73.2,13737.0,31.0,0.0,1.5,200.0,77.0
2021-07-31 19:00:00,30.0,75.0,13738.0,29.8,0.0,2.2,230.0,79.0
2021-07-31 20:00:00,30.0,75.0,13739.0,28.5,0.0,1.8,250.0,83.0
2021-07-31 21:00:00,30.0,75.0,13740.0,27.8,0.0,1.4,250.0,86.0
2021-07-31 22:00:00,30.0,75.0,13741.0,27.7,0.0,1.2,290.0,86.0
2021-07-31 23:00:00,30.0,75.0,13742.0,27.3,0.0,0.4,0.0,88.0
2021-08-01 00:00:00,30.0,75.0,13743.0,26.6,0.0,0.1,0.0,93.0
2021-08-01 01:00:00,30.0,75.0,13744.0,26.6,0.0,0.0,0.0,94.0
2021-08-01 02:00:00,30.0,75.0,13745.0,26.6,0.0,0.0,0.0,94.0
2021-08-01 03:00:00,30.0,75.0,13746.0,26.8,0.0,0.0,0.0,93.0
2021-08-01 04:00:00,30.0,75.0,13747.0,26.1,0.0,0.0,0.0,96.0
2021-08-01 05:00:00,30.0,75.0,13748.0,25.7,0.0,0.4,0.0,97.0
2021-08-01 06:00:00,27.0,83.0,13749.0,25.4,0.0,0.0,0.0,97.0
2021-08-01 07:00:00,27.0,83.7,13750.0,27.0,0.0,0.2,0.0,94.0
2021-08-01 08:00:00,27.0,84.0,13751.0,28.0,0.0,0.7,110.0,85.0
2021-08-01 09:00:00,28.2,82.5,13752.0,30.2,0.0,0.9,110.0,79.0
2021-08-01 10:00:00,29.0,81.0,13753.0,30.3,0.0,1.1,180.0,72.0
2021-08-01 11:00:00,29.0,81.0,13754.0,29.9,0.0,1.2,200.0,77.0
2021-08-01 12:00:00,29.0,77.0,13755.0,31.1,0.0,1.7,200.0,70.0
2021-08-01 13:00:00,30.0,76.0,13756.0,31.8,0.0,2.2,230.0,69.0
2021-08-01 14:00:00,30.5,72.0,13757.0,32.2,0.0,2.4,200.0,67.0
2021-08-01 15:00:00,30.3,69.5,13758.0,30.6,0.0,3.4,230.0,70.0
2021-08-01 16:00:00,30.0,74.0,13759.0,30.5,0.0,2.3,180.0,72.0
2021-08-01 17:00:00,29.2,74.8,13760.0,30.6,0.0,2.0,200.0,70.0
2021-08-01 18:00:00,29.0,75.5,13761.0,29.7,0.0,1.7,200.0,78.0
2021-08-01 19:00:00,28.5,77.5,13762.0,28.7,0.0,2.1,230.0,78.0
2021-08-01 20:00:00,28.0,79.0,13763.0,28.7,0.0,2.4,250.0,78.0
2021-08-01 21:00:00,28.0,79.0,13764.0,26.9,0.0,1.9,110.0,92.0
2021-08-01 22:00:00,28.0,79.0,13765.0,26.8,0.0,0.6,50.0,93.0
2021-08-01 23:00:00,28.0,79.0,13766.0,26.5,0.0,0.4,0.0,95.0
2021-08-02 00:00:00,28.0,79.0,13767.0,26.6,0.0,0.9,110.0,93.0
2021-08-02 01:00:00,28.0,79.0,13768.0,26.4,0.0,0.1,0.0,94.0
2021-08-02 02:00:00,28.0,79.0,13769.0,25.9,0.0,0.1,0.0,95.0
2021-08-02 03:00:00,28.0,79.0,13770.0,25.8,0.0,0.3,0.0,94.0
2021-08-02 04:00:00,28.0,79.0,13771.0,25.6,0.0,0.4,0.0,97.0
2021-08-02 05:00:00,28.0,79.0,13772.0,26.0,0.0,0.0,0.0,95.0
2021-08-02 06:00:00,26.3,84.7,13773.0,25.8,0.0,0.0,0.0,96.0
2021-08-02 07:00:00,26.0,89.0,13774.0,26.5,0.0,0.0,0.0,94.0
2021-08-02 08:00:00,27.0,88.0,13775.0,27.9,0.0,1.4,90.0,86.0
2021-08-02 09:00:00,27.5,84.3,13776.0,29.3,0.0,1.1,230.0,78.0
2021-08-02 10:00:00,28.7,76.8,13777.0,29.6,0.0,1.6,200.0,75.0
2021-08-02 11:00:00,29.3,72.0,13778.0,31.5,0.0,2.0,180.0,64.0
2021-08-02 12:00:00,29.7,68.5,13779.0,30.4,0.0,2.8,180.0,59.0
2021-08-02 13:00:00,30.7,65.0,13780.0,32.4,0.0,2.0,160.0,62.0
2021-08-02 14:00:00,31.0,65.0,13781.0,32.0,0.0,2.8,200.0,62.0
2021-08-02 15:00:00,31.0,65.0,13782.0,32.2,0.0,2.2,160.0,61.0
2021-08-02 16:00:00,30.0,69.7,13783.0,32.1,0.0,2.1,160.0,64.0
2021-08-02 17:00:00,29.2,76.0,13784.0,30.2,0.0,1.3,200.0,71.0
2021-08-02 18:00:00,29.0,76.7,13785.0,29.5,0.0,1.7,160.0,75.0
2021-08-02 19:00:00,29.0,80.0,13786.0,28.5,0.0,1.8,90.0,84.0
2021-08-02 20:00:00,29.0,80.0,13787.0,28.0,0.0,1.6,70.0,87.0
2021-08-02 21:00:00,29.0,80.0,13788.0,25.8,4.4,2.3,70.0,96.0
2021-08-02 22:00:00,29.0,80.0,13789.0,26.2,1.4,2.0,250.0,91.0
2021-08-02 23:00:00,29.0,80.0,13790.0,25.2,0.0,0.8,20.0,96.0
2021-08-03 00:00:00,29.0,80.0,13791.0,25.0,0.2,1.1,50.0,97.0
2021-08-03 01:00:00,29.0,80.0,13792.0,24.7,8.9,3.8,270.0,98.0
2021-08-03 02:00:00,29.0,80.0,13793.0,24.7,51.2,2.0,320.0,100.0
2021-08-03 03:00:00,29.0,80.0,13794.0,24.4,13.6,0.8,50.0,99.0
2021-08-03 04:00:00,29.0,80.0,13795.0,24.7,15.2,1.5,90.0,100.0
2021-08-03 05:00:00,29.0,80.0,13796.0,24.3,16.0,1.6,90.0,100.0
2021-08-03 06:00:00,26.5,85.0,13797.0,24.1,19.4,1.0,50.0,100.0
2021-08-03 07:00:00,24.0,89.2,13798.0,24.5,2.3,0.0,0.0,99.0
2021-08-03 08:00:00,24.0,89.0,13799.0,24.8,0.3,0.2,0.0,98.0
2021-08-03 09:00:00,24.8,89.5,13800.0,27.1,0.0,0.0,0.0,88.0
2021-08-03 10:00:00,26.5,89.0,13801.0,28.6,0.0,0.4,0.0,82.0
2021-08-03 11:00:00,27.0,88.0,13802.0,28.9,0.0,0.5,110.0,78.0
2021-08-03 12:00:00,27.0,87.0,13803.0,29.3,0.0,1.7,140.0,76.0
2021-08-03 13:00:00,28.0,83.5,13804.0,30.2,0.0,2.6,110.0,71.0
2021-08-03 14:00:00,28.0,82.0,13805.0,29.8,0.0,2.6,90.0,74.0
2021-08-03 15:00:00,28.3,81.0,13806.0,29.4,0.0,1.9,140.0,76.0
2021-08-03 16:00:00,28.3,79.8,13807.0,29.3,0.0,2.2,180.0,76.0
2021-08-03 17:00:00,29.0,78.0,13808.0,29.9,0.0,2.2,160.0,72.0
2021-08-03 18:00:00,28.3,78.3,13809.0,29.6,0.0,1.5,180.0,75.0
2021-08-03 19:00:00,28.0,79.0,13810.0,28.3,0.0,0.8,70.0,80.0
2021-08-03 20:00:00,28.0,79.0,13811.0,26.7,0.0,1.0,290.0,86.0
2021-08-03 21:00:00,28.0,79.0,13812.0,25.5,0.0,1.2,50.0,93.0
2021-08-03 22:00:00,28.0,79.0,13813.0,24.9,0.0,0.2,0.0,95.0
2021-08-03 23:00:00,28.0,79.0,13814.0,24.5,0.0,0.1,0.0,96.0
2021-08-04 00:00:00,28.0,79.0,13815.0,24.4,0.0,0.1,0.0,97.0
2021-08-04 01:00:00,28.0,79.0,13816.0,24.1,0.0,0.0,0.0,98.0
2021-08-04 02:00:00,28.0,79.0,13817.0,24.0,0.0,0.0,0.0,98.0
2021-08-04 03:00:00,28.0,79.0,13818.0,23.8,0.0,0.4,0.0,99.0
2021-08-04 04:00:00,28.0,79.0,13819.0,23.7,0.0,0.3,0.0,99.0
2021-08-04 05:00:00,28.0,79.0,13820.0,23.8,0.0,0.0,0.0,99.0
2021-08-04 06:00:00,27.0,82.0,13821.0,23.5,0.0,0.0,0.0,99.0
2021-08-04 07:00:00,25.2,88.2,13822.0,24.6,0.0,1.1,90.0,97.0
2021-08-04 08:00:00,26.0,88.0,13823.0,27.4,0.0,0.9,90.0,87.0
2021-08-04 09:00:00,27.7,82.3,13824.0,28.9,0.0,1.8,70.0,76.0
2021-08-04 10:00:00,28.5,77.5,13825.0,29.8,0.0,1.7,70.0,74.0
2021-08-04 11:00:00,29.7,73.0,13826.0,30.9,0.0,1.4,140.0,69.0
2021-08-04 12:00:00,30.7,65.3,13827.0,31.4,0.0,1.2,180.0,65.0
2021-08-04 13:00:00,32.0,63.0,13828.0,32.2,0.0,2.3,200.0,61.0
2021-08-04 14:00:00,32.0,61.0,13829.0,32.4,0.0,2.8,180.0,63.0
2021-08-04 15:00:00,32.0,61.5,13830.0,32.7,0.0,2.1,160.0,60.0
2021-08-04 16:00:00,31.8,62.8,13831.0,32.4,0.0,2.4,140.0,58.0
2021-08-04 17:00:00,31.0,64.0,13832.0,31.4,0.0,2.6,160.0,62.0
2021-08-04 18:00:00,30.2,69.7,13833.0,31.0,0.0,1.7,140.0,62.0
2021-08-04 19:00:00,29.2,72.8,13834.0,29.6,0.0,2.4,160.0,65.0
2021-08-04 20:00:00,29.0,73.0,13835.0,27.4,0.0,0.0,0.0,79.0
2021-08-04 21:00:00,29.0,73.0,13836.0,26.0,0.0,0.0,0.0,84.0
2021-08-04 22:00:00,29.0,73.0,13837.0,25.6,0.0,0.0,0.0,86.0
2021-08-04 23:00:00,29.0,73.0,13838.0,25.2,0.0,0.1,0.0,88.0
2021-08-05 00:00:00,29.0,73.0,13839.0,24.8,0.0,0.0,0.0,89.0
2021-08-05 01:00:00,29.0,73.0,13840.0,24.2,0.0,0.6,20.0,92.0
2021-08-05 02:00:00,29.0,73.0,13841.0,23.9,0.0,0.5,70.0,92.0
2021-08-05 03:00:00,29.0,73.0,13842.0,23.7,0.0,0.2,0.0,94.0
2021-08-05 04:00:00,29.0,73.0,13843.0,23.6,0.0,0.0,0.0,96.0
2021-08-05 05:00:00,29.0,73.0,13844.0,24.1,0.0,0.1,0.0,93.0
2021-08-05 06:00:00,29.0,73.0,13845.0,23.8,0.0,0.4,0.0,94.0
2021-08-05 07:00:00,25.3,83.3,13846.0,24.9,0.0,0.1,0.0,91.0
2021-08-05 08:00:00,27.0,82.5,13847.0,25.9,0.0,0.6,50.0,86.0
2021-08-05 09:00:00,28.2,78.7,13848.0,27.5,0.0,0.5,320.0,79.0
2021-08-05 10:00:00,30.0,72.3,13849.0,30.9,0.0,1.3,70.0,68.0
2021-08-05 11:00:00,31.2,66.3,13850.0,32.2,0.0,1.0,160.0,64.0
2021-08-05 12:00:00,32.3,61.0,13851.0,33.0,0.0,1.6,110.0,59.0
2021-08-05 13:00:00,32.5,59.0,13852.0,33.3,0.0,1.4,110.0,55.0
2021-08-05 14:00:00,33.2,59.3,13853.0,32.7,0.0,1.7,200.0,61.0
2021-08-05 15:00:00,33.0,60.0,13854.0,32.9,0.0,2.4,160.0,62.0
2021-08-05 16:00:00,33.0,64.8,13855.0,33.5,0.0,2.1,230.0,59.0
2021-08-05 17:00:00,32.2,67.7,13856.0,33.4,0.0,1.9,160.0,58.0
2021-08-05 18:00:00,31.3,71.5,13857.0,32.9,0.0,1.7,180.0,60.0
2021-08-05 19:00:00,30.3,74.3,13858.0,31.2,0.0,1.6,270.0,72.0
2021-08-05 20:00:00,30.0,75.0,13859.0,29.3,0.0,0.2,0.0,81.0
2021-08-05 21:00:00,30.0,75.0,13860.0,29.4,0.0,1.0,20.0,77.0
2021-08-05 22:00:00,30.0,75.0,13861.0,28.5,0.0,0.5,360.0,82.0
2021-08-05 23:00:00,30.0,75.0,13862.0,27.4,0.0,1.0,110.0,89.0
2021-08-06 00:00:00,30.0,75.0,13863.0,27.1,0.0,0.4,0.0,89.0
2021-08-06 01:00:00,30.0,75.0,13864.0,26.1,0.0,0.5,110.0,95.0
2021-08-06 02:00:00,30.0,75.0,13865.0,25.6,0.0,0.4,0.0,94.0
2021-08-06 03:00:00,30.0,75.0,13866.0,25.2,0.0,0.0,0.0,95.0
2021-08-06 04:00:00,30.0,75.0,13867.0,24.7,0.0,0.0,0.0,95.0
2021-08-06 05:00:00,30.0,75.0,13868.0,24.4,0.0,0.7,340.0,97.0
2021-08-06 06:00:00,30.0,75.0,13869.0,24.5,0.0,0.5,290.0,97.0
2021-08-06 07:00:00,26.7,80.8,13870.0,25.6,0.0,0.3,0.0,92.0
2021-08-06 08:00:00,27.3,81.0,13871.0,27.5,0.0,0.9,70.0,86.0
2021-08-06 09:00:00,29.0,77.7,13872.0,29.2,0.0,1.5,140.0,78.0
2021-08-06 10:00:00,30.7,70.3,13873.0,31.5,0.0,2.3,110.0,67.0
2021-08-06 11:00:00,32.0,64.3,13874.0,33.2,0.0,2.6,90.0,62.0
2021-08-06 12:00:00,32.8,59.8,13875.0,33.6,0.0,2.5,70.0,51.0
2021-08-06 13:00:00,33.3,54.7,13876.0,34.0,0.0,1.8,200.0,58.0
2021-08-06 14:00:00,34.0,55.7,13877.0,33.9,0.0,2.1,160.0,56.0
2021-08-06 15:00:00,32.8,62.2,13878.0,34.5,0.0,1.5,140.0,55.0
2021-08-06 16:00:00,32.0,65.3,13879.0,32.4,0.0,2.0,200.0,61.0
2021-08-06 17:00:00,30.8,67.3,13880.0,33.8,0.0,2.8,270.0,61.0
2021-08-06 18:00:00,28.0,65.5,13881.0,30.6,0.0,2.1,320.0,69.0
2021-08-06 19:00:00,28.0,69.3,13882.0,28.1,0.0,2.4,50.0,65.0
2021-08-06 20:00:00,28.0,70.0,13883.0,27.0,0.0,1.5,20.0,69.0
2021-08-06 21:00:00,28.0,70.0,13884.0,26.5,0.0,1.4,70.0,76.0
2021-08-06 22:00:00,28.0,70.0,13885.0,26.1,0.0,0.0,0.0,80.0
2021-08-06 23:00:00,28.0,70.0,13886.0,25.5,0.0,0.7,20.0,80.0
2021-08-07 00:00:00,28.0,70.0,13887.0,24.4,0.0,0.3,0.0,85.0
2021-08-07 01:00:00,28.0,70.0,13888.0,23.5,0.0,0.5,70.0,92.0
2021-08-07 02:00:00,28.0,70.0,13889.0,23.2,0.0,0.8,20.0,92.0
2021-08-07 03:00:00,28.0,70.0,13890.0,23.1,0.0,0.3,0.0,93.0
2021-08-07 04:00:00,28.0,70.0,13891.0,23.0,0.0,0.6,140.0,94.0
2021-08-07 05:00:00,28.0,70.0,13892.0,23.2,0.0,0.4,0.0,93.0
2021-08-07 06:00:00,28.0,70.0,13893.0,23.2,0.0,0.1,0.0,93.0
2021-08-07 07:00:00,26.0,78.5,13894.0,24.6,0.0,0.1,0.0,88.0
2021-08-07 08:00:00,26.3,81.2,13895.0,27.1,0.0,0.3,0.0,78.0
2021-08-07 09:00:00,28.7,77.3,13896.0,28.5,0.0,0.6,360.0,73.0
2021-08-07 10:00:00,29.7,73.8,13897.0,30.6,0.0,1.7,140.0,69.0
2021-08-07 11:00:00,31.2,68.3,13898.0,32.7,0.0,0.9,110.0,62.0
2021-08-07 12:00:00,32.5,62.7,13899.0,33.4,0.0,1.4,340.0,55.0
2021-08-07 13:00:00,33.2,59.3,13900.0,34.0,0.0,2.0,50.0,54.0
2021-08-07 14:00:00,34.0,58.0,13901.0,34.5,0.0,1.6,320.0,50.0
