센서,온도,습도,베터리,업데이트 시간
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 23:10:06.775150
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 23:00:07.699668
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 22:50:06.212305
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 22:40:06.683949
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 22:30:06.533158
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 22:20:07.030946
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 22:10:06.328462
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 22:00:06.915960
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 21:50:05.681454
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 21:40:06.842494
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 21:30:06.750929
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 21:20:06.273236
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 21:10:06.766800
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 21:00:08.020125
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 20:50:06.920412
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 20:40:07.029020
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 20:30:06.823326
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 20:20:06.691630
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 20:10:06.371402
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 20:00:07.616721
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 19:50:07.304906
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 19:40:06.374149
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 19:30:07.325935
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 19:20:06.547262
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 19:10:06.765791
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 19:00:07.479627
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 18:50:06.933100
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 18:40:05.894983
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 18:30:07.137730
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 18:20:06.079239
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 18:10:06.683169
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 18:00:07.097319
대웅전-내부 괘불-5번-직지사,15.0,62.0,75.0,2022-10-27 17:50:06.161093
대웅전-내부 괘불-5번-직지사,15.0,58.0,75.0,2022-10-27 17:40:06.776325
대웅전-내부 괘불-5번-직지사,15.0,58.0,75.0,2022-10-27 17:30:06.506416
대웅전-내부 괘불-5번-직지사,15.0,58.0,75.0,2022-10-27 17:20:06.498800
대웅전-내부 괘불-5번-직지사,15.0,58.0,75.0,2022-10-27 17:10:05.615984
대웅전-내부 괘불-5번-직지사,15.0,58.0,75.0,2022-10-27 17:00:06.785514
대웅전-내부 괘불-5번-직지사,15.0,58.0,75.0,2022-10-27 16:50:06.307709
대웅전-내부 괘불-5번-직지사,15.0,58.0,75.0,2022-10-27 16:40:06.473232
대웅전-내부 괘불-5번-직지사,15.0,58.0,75.0,2022-10-27 16:30:05.001253
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 16:20:04.937204
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 16:10:05.180921
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 16:00:04.626336
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 15:50:05.076379
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 15:40:04.590767
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 15:30:04.757996
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 15:20:04.270838
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 15:10:06.630113
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 15:00:06.302634
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 14:50:05.170960
대웅전-내부 괘불-5번-직지사,15.0,55.0,75.0,2022-10-27 14:40:05.852366
대웅전-내부 괘불-5번-직지사,15.0,56.0,75.0,2022-10-27 14:30:05.601459
대웅전-내부 괘불-5번-직지사,15.0,56.0,75.0,2022-10-27 14:20:05.333203
